HIGH	mlgraph	libs/general/mlgraph/examples/vit_optimize.rs:33	let graph = build_vit(&config).expect("failed to build ViT graph");	Replace expect() with explicit error propagation and attach boundary-specific context.
CRITICAL	xtask	libs/performance/matching/vyre/xtask/src/check_cat_a.rs:30	panic!("Fix: `{label}` could not launch: {err}");	Return a typed error with context instead of aborting the process from library code.
HIGH	xtask	libs/performance/matching/vyre/xtask/src/compile.rs:147	write!(&mut fp_hex, "{b:02x}").expect("format to String never fails");	Replace expect() with explicit error propagation and attach boundary-specific context.
HIGH	xtask	libs/performance/matching/vyre/xtask/src/dep_drift.rs:10	let workspace_root = std::env::current_dir().expect("xtask must run from the vyre workspace");	Replace expect() with explicit error propagation and attach boundary-specific context.
HIGH	xtask	libs/performance/matching/vyre/xtask/src/dep_drift.rs:15	.expect("Fix: vyre workspace must remain nested under libs/performance/matching/vyre.");	Replace expect() with explicit error propagation and attach boundary-specific context.
CRITICAL	xtask	libs/performance/matching/vyre/xtask/src/dep_drift.rs:19	panic!(	Return a typed error with context instead of aborting the process from library code.
CRITICAL	xtask	libs/performance/matching/vyre/xtask/src/dep_drift.rs:25	panic!(	Return a typed error with context instead of aborting the process from library code.
CRITICAL	xtask	libs/performance/matching/vyre/xtask/src/dep_drift.rs:41	panic!("Fix: failed to read {}: {error}", manifest.display());	Return a typed error with context instead of aborting the process from library code.
CRITICAL	xtask	libs/performance/matching/vyre/xtask/src/dep_drift.rs:44	panic!("Fix: failed to parse {}: {error}", manifest.display());	Return a typed error with context instead of aborting the process from library code.
HIGH	xtask	libs/performance/matching/vyre/xtask/src/paths/workspace_root.rs:9	.expect("Fix: vyre/xtask must live two levels below the workspace root.")	Replace expect() with explicit error propagation and attach boundary-specific context.
CRITICAL	xtask	libs/performance/matching/vyre/xtask/src/quick/eval_xor.rs:4	_ => panic!("Fix: eval_xor expected exactly 2 args, got {}", args.len()),	Return a typed error with context instead of aborting the process from library code.
CRITICAL	xtask	libs/performance/matching/vyre/xtask/src/quick_cache/eval_and.rs:13	_ => panic!("Fix: eval_and expected exactly 2 args, got {}", args.len()),	Return a typed error with context instead of aborting the process from library code.
CRITICAL	xtask	libs/performance/matching/vyre/xtask/src/quick_cache/eval_or.rs:13	_ => panic!("Fix: eval_or expected exactly 2 args, got {}", args.len()),	Return a typed error with context instead of aborting the process from library code.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/compact_dfa.rs:18	let patterns = builder.build().unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/compact_dfa.rs:26	black_box(patterns.scan(&payload).unwrap());	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/cpu_scan.rs:29	builder.build().unwrap()	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/cpu_scan.rs:45	black_box(patterns.scan(data).unwrap());	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/cpu_scan.rs:63	black_box(patterns.scan(data).unwrap());	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/cpu_scan.rs:78	black_box(patterns.scan(&data).unwrap());	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/cpu_scan.rs:111	let patterns = builder.build().unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/cpu_scan.rs:117	black_box(patterns.scan(&data).unwrap());	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/cpu_scan.rs:157	let patterns = builder.build().unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/cpu_scan.rs:164	black_box(patterns.scan(&data).unwrap());	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/cpu_scan.rs:188	let pattern_set = builder.build().unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
CRITICAL	warpstate	libs/performance/matching/warpstate/core/benches/cpu_scan.rs:204	let ptr = unsafe { table.as_ptr().add(idx) }.cast::<u8>();	Remove the unsafe block or encapsulate it behind a proven safe abstraction with documented invariants.
CRITICAL	warpstate	libs/performance/matching/warpstate/core/benches/cpu_scan.rs:207	unsafe {	Remove the unsafe block or encapsulate it behind a proven safe abstraction with documented invariants.
CRITICAL	warpstate	libs/performance/matching/warpstate/core/benches/cpu_scan.rs:212	unsafe {	Remove the unsafe block or encapsulate it behind a proven safe abstraction with documented invariants.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/cpu_vs_gpu.rs:17	builder.build().unwrap()	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/cpu_vs_gpu.rs:30	black_box(patterns.scan(&data).unwrap());	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/cpu_vs_gpu.rs:43	black_box(pollster::block_on(gpu.scan(&data)).unwrap());	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/criterion_benches.rs:175	.unwrap()	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/criterion_benches.rs:189	let ac = AhoCorasick::new(&aho_patterns[..]).unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/criterion_benches.rs:197	black_box(AhoCorasick::new(patterns.as_slice()).unwrap());	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/criterion_benches.rs:211	black_box(scan_aho_corasick(ac, &data, &mut out_matches).unwrap());	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/criterion_benches.rs:302	black_box(PatternSet::builder().literal("password").build().unwrap());	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/criterion_benches.rs:322	.unwrap(),	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/criterion_benches.rs:330	black_box(PatternSet::builder().regex("abc").build().unwrap());	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/criterion_benches.rs:341	.unwrap(),	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/criterion_benches.rs:356	.unwrap(),	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/criterion_benches.rs:371	let patterns = PatternSet::builder().literal("test").build().unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/criterion_benches.rs:379	black_box(pollster::block_on(gpu.scan(b"test data")).unwrap());	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/criterion_benches.rs:390	black_box(pollster::block_on(gpu.scan(data)).unwrap());	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/criterion_benches.rs:401	let patterns = PatternSet::builder().literal("needle").build().unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/criterion_benches.rs:410	black_box(patterns.scan(data).unwrap());	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/criterion_benches.rs:420	let patterns = PatternSet::builder().literal("needle").build().unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/criterion_benches.rs:430	black_box(pollster::block_on(gpu.scan(data)).unwrap());	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/criterion_benches.rs:453	.unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/criterion_benches.rs:458	black_box(set.scan(data.as_bytes()).unwrap());	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/dfa_huge_pages.rs:32	.expect("transition table byte length overflowed");	Replace expect() with explicit error propagation and attach boundary-specific context.
CRITICAL	warpstate	libs/performance/matching/warpstate/core/benches/dfa_huge_pages.rs:33	let ptr = unsafe {	Remove the unsafe block or encapsulate it behind a proven safe abstraction with documented invariants.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/dfa_huge_pages.rs:48	let ptr = std::ptr::NonNull::new(ptr.cast::<u32>()).expect("mmap returned a null pointer");	Replace expect() with explicit error propagation and attach boundary-specific context.
CRITICAL	warpstate	libs/performance/matching/warpstate/core/benches/dfa_huge_pages.rs:49	let values = unsafe { std::slice::from_raw_parts_mut(ptr.as_ptr(), count) };	Remove the unsafe block or encapsulate it behind a proven safe abstraction with documented invariants.
CRITICAL	warpstate	libs/performance/matching/warpstate/core/benches/dfa_huge_pages.rs:62	Self::HugePages { ptr, len, .. } => unsafe {	Remove the unsafe block or encapsulate it behind a proven safe abstraction with documented invariants.
CRITICAL	warpstate	libs/performance/matching/warpstate/core/benches/dfa_huge_pages.rs:73	unsafe {	Remove the unsafe block or encapsulate it behind a proven safe abstraction with documented invariants.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/gpu_batching.rs:19	let patterns = builder.build().unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/gpu_batching.rs:47	.unwrap(),	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/gpu_vs_cpu.rs:43	builder.build().expect("valid pattern set")	Replace expect() with explicit error propagation and attach boundary-specific context.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/gpu_vs_cpu.rs:75	b.iter(|| black_box(ps.scan(data).unwrap()));	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/gpu_vs_cpu_new.rs:29	builder.build().unwrap()	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/gpu_vs_cpu_new.rs:45	black_box(patterns.scan(data).unwrap());	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/gpu_vs_cpu_new.rs:63	black_box(patterns.scan(data).unwrap());	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/gpu_vs_cpu_new.rs:78	black_box(patterns.scan(&data).unwrap());	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/gpu_vs_cpu_new.rs:111	let patterns = builder.build().unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/gpu_vs_cpu_new.rs:117	black_box(patterns.scan(&data).unwrap());	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/gpu_vs_cpu_new.rs:157	let patterns = builder.build().unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/gpu_vs_cpu_new.rs:164	black_box(patterns.scan(&data).unwrap());	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/gpu_vs_cpu_new.rs:188	let pattern_set = builder.build().unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
CRITICAL	warpstate	libs/performance/matching/warpstate/core/benches/gpu_vs_cpu_new.rs:204	let ptr = unsafe { table.as_ptr().add(idx) }.cast::<u8>();	Remove the unsafe block or encapsulate it behind a proven safe abstraction with documented invariants.
CRITICAL	warpstate	libs/performance/matching/warpstate/core/benches/gpu_vs_cpu_new.rs:207	unsafe {	Remove the unsafe block or encapsulate it behind a proven safe abstraction with documented invariants.
CRITICAL	warpstate	libs/performance/matching/warpstate/core/benches/gpu_vs_cpu_new.rs:212	unsafe {	Remove the unsafe block or encapsulate it behind a proven safe abstraction with documented invariants.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/regression.rs:25	builder.build().unwrap()	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/regression.rs:34	black_box(patterns.scan(&data).unwrap());	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/regression.rs:48	black_box(patterns.scan(&data).unwrap());	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/regression.rs:63	black_box(patterns.scan(&data).unwrap());	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/regression.rs:82	black_box(builder.build().unwrap());	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/regression.rs:98	black_box(warpstate::dfa::RegexDFA::build(&patterns, &ids).unwrap());	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/threshold.rs:29	.unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/threshold.rs:36	.unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/threshold.rs:38	pollster::block_on(AutoMatcher::with_options(&patterns, 0, 1024 * 1024 * 1024)).unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/threshold.rs:56	.unwrap(),	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/threshold.rs:66	.unwrap(),	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/throughput.rs:38	builder.build().unwrap()	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/throughput.rs:46	.unwrap()	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/throughput.rs:65	black_box(patterns.scan(&data).unwrap());	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/throughput.rs:73	black_box(pollster::block_on(gpu.scan(&data)).unwrap());	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/throughput.rs:93	black_box(patterns.scan(&data).unwrap());	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/throughput.rs:101	black_box(pollster::block_on(gpu.scan(&data)).unwrap());	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/throughput.rs:121	black_box(patterns.scan(&data).unwrap());	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/throughput.rs:129	black_box(pollster::block_on(gpu.scan(&data)).unwrap());	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/throughput.rs:149	black_box(patterns.scan(&data).unwrap());	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/throughput.rs:157	black_box(pollster::block_on(gpu.scan(&data)).unwrap());	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/throughput.rs:180	black_box(patterns.scan(&data).unwrap());	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/throughput.rs:201	black_box(pollster::block_on(gpu.scan(&data)).unwrap());	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/throughput.rs:226	black_box(pollster::block_on(matcher.scan(&small_data)).unwrap());	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/benches/throughput.rs:238	black_box(pollster::block_on(matcher.scan(&large_data)).unwrap());	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/examples/basic.rs:8	.expect("patterns should compile");	Replace expect() with explicit error propagation and attach boundary-specific context.
HIGH	warpstate	libs/performance/matching/warpstate/core/examples/basic.rs:12	.expect("scan should succeed");	Replace expect() with explicit error propagation and attach boundary-specific context.
HIGH	warpstate	libs/performance/matching/warpstate/core/examples/dump_dfa.rs:8	.unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/examples/dump_dfa.rs:11	let matches = patterns.scan(data).unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/examples/dump_dfa.rs:31	let overlapping = patterns.scan_overlapping(data).unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/examples/dup_test.rs:9	.unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/examples/dup_test.rs:12	let scanner = HashScanner::build(patterns.ir()).unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/examples/dup_test.rs:14	let ac_matches = patterns.scan(data).unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/examples/dup_test.rs:16	let mut f = std::fs::File::create("/tmp/dup_test_output.txt").unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/examples/dup_test.rs:17	writeln!(f, "hash_matches: {:?}", hash_matches).unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/examples/dup_test.rs:18	writeln!(f, "ac_matches: {:?}", ac_matches).unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/examples/quick_bench.rs:32	let patterns = builder.build().unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/examples/quick_bench.rs:46	let _ = patterns.scan(&data[..1000]).unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/examples/quick_bench.rs:56	let _ = patterns.scan(slice).unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/examples/quick_bench.rs:79	let ps = builder.build().unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/examples/quick_bench.rs:84	let _ = ps.scan(data_1mb).unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/src/compiled_index/adversarial_tests/invalid_utf8_in_name_detected.rs:22	.unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/src/compiled_index/adversarial_tests/invalid_utf8_in_name_detected.rs:24	let bytes = CompiledPatternIndex::build(&patterns).unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/src/compiled_index/adversarial_tests/invalid_utf8_in_name_detected.rs:25	let index = CompiledPatternIndex::load(&bytes).unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/src/compiled_index/adversarial_tests/large_pattern_set_100k_does_not_oom.rs:27	let pattern_set = builder.build().expect("Should build 100K patterns");	Replace expect() with explicit error propagation and attach boundary-specific context.
HIGH	warpstate	libs/performance/matching/warpstate/core/src/compiled_index/adversarial_tests/large_pattern_set_100k_does_not_oom.rs:32	CompiledPatternIndex::build(&pattern_set).expect("Should build index for 100K patterns");	Replace expect() with explicit error propagation and attach boundary-specific context.
HIGH	warpstate	libs/performance/matching/warpstate/core/src/compiled_index/adversarial_tests/large_pattern_set_100k_does_not_oom.rs:36	let index = CompiledPatternIndex::load(&bytes).expect("Should load index for 100K patterns");	Replace expect() with explicit error propagation and attach boundary-specific context.
HIGH	warpstate	libs/performance/matching/warpstate/core/src/compiled_index/adversarial_tests/large_pattern_set_100k_does_not_oom.rs:43	.expect("Should scan with 100K patterns");	Replace expect() with explicit error propagation and attach boundary-specific context.
HIGH	warpstate	libs/performance/matching/warpstate/core/src/compiled_index/adversarial_tests/load_future_version_errors.rs:20	let patterns = PatternSet::builder().literal("test").build().unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/src/compiled_index/adversarial_tests/load_future_version_errors.rs:21	let mut corrupted = CompiledPatternIndex::build(&patterns).unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
CRITICAL	warpstate	libs/performance/matching/warpstate/core/src/compiled_index/adversarial_tests/load_future_version_errors.rs:38	Err(other) => panic!("Wrong error type: {:?}", other),	Return a typed error with context instead of aborting the process from library code.
HIGH	warpstate	libs/performance/matching/warpstate/core/src/compiled_index/adversarial_tests/load_literal_count_mismatch_detected.rs:25	.unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/src/compiled_index/adversarial_tests/load_literal_count_mismatch_detected.rs:27	let mut corrupted = CompiledPatternIndex::build(&patterns).unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
CRITICAL	warpstate	libs/performance/matching/warpstate/core/src/compiled_index/adversarial_tests/load_literal_count_mismatch_detected.rs:46	Err(other) => panic!("Wrong error type: {:?}", other),	Return a typed error with context instead of aborting the process from library code.
HIGH	warpstate	libs/performance/matching/warpstate/core/src/compiled_index/adversarial_tests/load_literal_count_zero_with_offsets.rs:15	let patterns = PatternSet::builder().literal("test").build().unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/src/compiled_index/adversarial_tests/load_literal_count_zero_with_offsets.rs:16	let bytes = CompiledPatternIndex::build(&patterns).unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/src/compiled_index/adversarial_tests/load_max_version_errors.rs:15	let patterns = PatternSet::builder().literal("test").build().unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/src/compiled_index/adversarial_tests/load_max_version_errors.rs:16	let mut corrupted = CompiledPatternIndex::build(&patterns).unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/src/compiled_index/adversarial_tests/load_offset_overflow_detected.rs:15	let patterns = PatternSet::builder().literal("test").build().unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/src/compiled_index/adversarial_tests/load_offset_overflow_detected.rs:16	let bytes = CompiledPatternIndex::build(&patterns).unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/src/compiled_index/adversarial_tests/load_offset_overflow_detected.rs:17	let index = CompiledPatternIndex::load(&bytes).unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/src/compiled_index/adversarial_tests/load_offset_past_packed_bytes_detected.rs:20	let patterns = PatternSet::builder().literal("test").build().unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/src/compiled_index/adversarial_tests/load_offset_past_packed_bytes_detected.rs:21	let bytes = CompiledPatternIndex::build(&patterns).unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/src/compiled_index/adversarial_tests/load_offset_past_packed_bytes_detected.rs:24	let index = CompiledPatternIndex::load(&bytes).unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
CRITICAL	warpstate	libs/performance/matching/warpstate/core/src/compiled_index/adversarial_tests/load_offset_past_packed_bytes_detected.rs:65	Err(other) => panic!("Wrong error type: {:?}", other),	Return a typed error with context instead of aborting the process from library code.
HIGH	warpstate	libs/performance/matching/warpstate/core/src/compiled_index/adversarial_tests/load_truncated_at_various_boundaries.rs:19	let patterns = PatternSet::builder().literal("test").build().unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/src/compiled_index/adversarial_tests/load_truncated_at_various_boundaries.rs:20	let valid_bytes = CompiledPatternIndex::build(&patterns).unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/src/compiled_index/adversarial_tests/load_truncated_header_fields.rs:16	let patterns = PatternSet::builder().literal("test").build().unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/src/compiled_index/adversarial_tests/load_truncated_header_fields.rs:17	let valid_bytes = CompiledPatternIndex::build(&patterns).unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
CRITICAL	warpstate	libs/performance/matching/warpstate/core/src/compiled_index/adversarial_tests/load_truncated_header_fields.rs:44	Err(other) => panic!("Wrong error type at {}: {:?}", truncate_at, other),	Return a typed error with context instead of aborting the process from library code.
HIGH	warpstate	libs/performance/matching/warpstate/core/src/compiled_index/adversarial_tests/load_version_zero_errors.rs:16	let patterns = PatternSet::builder().literal("test").build().unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
HIGH	warpstate	libs/performance/matching/warpstate/core/src/compiled_index/adversarial_tests/load_version_zero_errors.rs:17	let mut corrupted = CompiledPatternIndex::build(&patterns).unwrap();	Replace unwrap() with explicit handling so malformed input and system failures cannot crash the process.
